Gene,Delta_Correlation,P_Value,FDR,Cancer
ECD,0.5034204521729106,0.003163045370281318,0.0060030492703086955,LSCC
ECE1,0.3675656224547886,0.0001493280062484905,0.00036869061002210767,LSCC
ECH1,0.2926019987541593,0.007009093708241905,0.012476806566611716,LSCC
ECHDC1,0.1104423629636837,0.0991190544130648,0.13560574383644947,LSCC
ECHDC2,-0.1002292856110093,0.28691522820395254,0.34807001961892287,LSCC
ECHDC3,0.3300917582709602,0.00041130209901781755,0.0009358026618716398,LSCC
ECHS1,0.33703759664876387,0.004787164929198331,0.008798185958633147,LSCC
ECI1,0.5410347942069633,2.5052544362649878e-06,8.163855208823945e-06,LSCC
ECI2,0.6280267880466519,3.818504709739517e-18,3.4363381373823084e-17,LSCC
ECM1,0.283572338982838,0.0012310287424225088,0.002536969376090065,LSCC
ECM2,0.016877454054038843,0.864458590863262,0.8905078500212756,LSCC
ECPAS,0.42513528237246245,1.3507348890645583e-05,3.950454393064518e-05,LSCC
ECSCR,-0.09637516646918465,0.005480942345393479,0.009970435782592456,LSCC
ECSIT,0.46044824627270486,4.888349708642491e-07,1.7696053840377129e-06,LSCC
ECT2,0.9259674968729658,3.6159250698898485e-88,2.2591219215386516e-86,LSCC
EDARADD,0.8560116320089908,1.433532323270487e-31,2.350517328246375e-30,LSCC
EDC3,0.3505559352116646,7.126993460184459e-07,2.5220901601454265e-06,LSCC
EDC4,0.6232646741156939,1.666690201295179e-05,4.8162119027857236e-05,LSCC
EDEM1,0.44305225232409756,0.0002459922802344509,0.0005845206728805935,LSCC
EDEM3,0.5251093502483497,2.663811842472115e-08,1.117649499788281e-07,LSCC
EDF1,0.1860620489601323,0.13334101205119223,0.17718495807462545,LSCC
EDIL3,-0.05030305549011316,0.7206057907272669,0.7664323990799451,LSCC
EDNRB,-0.6661200055762253,7.640933829375798e-25,9.407088523119399e-24,LSCC
EDRF1,0.6492298961634932,2.0090750656117446e-06,6.620386492350796e-06,LSCC
EEA1,0.3105804316336155,0.014168364633813857,0.023688756064932395,LSCC
EED,0.5161481417748816,2.058984243273784e-08,8.709423232929692e-08,LSCC
EEF1A1,0.28177336648041756,0.13938165738109756,0.18395265234793146,LSCC
EEF1A2,0.20809278854076999,0.12283044994082004,0.164525606370953,LSCC
EEF1AKMT1,0.24086108159951308,0.06002724218252736,0.08691477753945857,LSCC
EEF1AKMT2,0.19131103470699476,0.04136364061684462,0.0624333560730639,LSCC
EEF1B2,0.19304637660465654,0.03834868290768518,0.05837139903240627,LSCC
EEF1D,0.3039797006544288,0.00020965532887378766,0.0005058062761178308,LSCC
EEF1E1,0.579488150309735,1.7676468406542286e-10,9.216349546643702e-10,LSCC
EEF2,0.052523783113152034,0.6711768000774028,0.7232481456460773,LSCC
EEF2K,0.05248262070944726,0.608093536617627,0.6656538344553605,LSCC
EEFSEC,0.41040381214800414,5.167396460752803e-09,2.339640438352508e-08,LSCC
EEPD1,0.5563572779344879,9.78797439448373e-18,8.61579511274758e-17,LSCC
EFCAB14,0.14853910410338772,0.24165373510007881,0.2991025565607374,LSCC
EFCAB7,0.11995512482734261,0.3036671665891232,0.36598290110757853,LSCC
EFEMP1,0.02166478221402146,0.7506814598693743,0.7936067441641513,LSCC
EFEMP2,0.06266969026041713,0.27934824532358904,0.33968621643319197,LSCC
EFHC1,-0.2924159944056613,0.0013945236758644767,0.0028393390128962173,LSCC
EFHC2,-0.4110485989706104,0.0012012613572384232,0.0024807963933394564,LSCC
EFHD1,-0.006069961221416675,0.901252193062301,0.9214216680388296,LSCC
EFHD2,0.17768826169434904,0.00783409032263736,0.013778417068013386,LSCC
EFL1,0.4045746226729894,2.2439238712935693e-07,8.461219703375786e-07,LSCC
EFNA1,0.4914040949427406,9.622982754922437e-06,2.8786858978745685e-05,LSCC
EFNB1,0.17012708981535063,0.09015830494335812,0.1247436595442594,LSCC
EFNB2,0.046032091275840514,0.3469261958125235,0.4112796809899611,LSCC
EFR3A,0.09630782290280876,0.5274651689799423,0.5908979649609392,LSCC
EFS,0.34391728513233977,7.623723442293176e-05,0.0001982241031838534,LSCC
EFTUD2,0.6809034237189788,1.261038740480196e-63,4.827025404140919e-62,LSCC
EGFL6,0.151182406206326,0.22635237065479918,0.282544819750336,LSCC
EGFL7,0.39432864205291196,0.011437539871917172,0.019473374463212463,LSCC
EGFLAM,0.018555462733634565,0.9208865495897987,0.9371800861814923,LSCC
EGFR,0.4598305969949929,4.631400930378669e-17,3.893887046724402e-16,LSCC
EGLN1,0.3420142585482816,1.1644617651722282e-14,8.328199900781115e-14,LSCC
EHBP1L1,0.3039637921207891,0.001394726366375292,0.0028393390128962173,LSCC
EHD1,0.689957994334943,1.1246332400156378e-27,1.567421532334615e-26,LSCC
EHD2,-0.1981195525912984,0.01442062771014516,0.02408089767081229,LSCC
EHD3,-0.09054875025955444,0.430684664247462,0.4961819611100211,LSCC
