Gene,Delta_Correlation,P_Value,FDR,Cancer,Significant
ABCA5,-0.0278997962821492,0.9223618000762902,0.9399870875743028,LUAD,False
ABCA6,0.2493997183659422,5.881343807712199e-12,1.0983459067163536e-10,LUAD,True
ABCA7,0.1331971969839722,0.4946802007766107,0.5741851488139523,LUAD,False
ABCA8,-0.0567160238142803,0.0299485101752929,0.0533342147013203,LUAD,False
ABCA9,-0.0674617435462819,0.6954525738769946,0.7547109569572981,LUAD,False
ABCB1,-0.2040909354169518,0.0244208450932955,0.0446367498137958,LUAD,True
ABCB10,0.7957846957555186,1.342345905724984e-07,1.0628581821703957e-06,LUAD,True
ABCB6,0.406520106511023,0.0035117799573418,0.0083435800100222,LUAD,True
ABCB7,0.4605924364843538,8.378906281319432e-05,0.0003231822231525,LUAD,True
ABCB8,0.5517231744761092,8.290490155769584e-05,0.0003203288307138,LUAD,True
ABCC1,0.2108720963839503,0.0720533610637336,0.1131076088165498,LUAD,False
ABCC10,0.3270114360017931,0.0250840908333123,0.0456834377957533,LUAD,True
ABCC11,-0.7078391631252043,0.0301262969478549,0.0536163985308125,LUAD,False
ABCC2,0.3568492212323927,0.109694661818967,0.1622240879293162,LUAD,False
ABCC3,0.7828711383849694,2.529965012594912e-17,9.293013869111046e-16,LUAD,True
ABCC5,0.5310908807398786,0.0009827954014643,0.0027897004576367,LUAD,True
ABCC6,0.7435596954342448,2.3729212271911175e-07,1.7737746073605838e-06,LUAD,True
ABCC9,-0.2119487908961593,0.2009321897222143,0.2709958395852309,LUAD,False
ABCD1,0.4860855400456689,1.175058284798872e-05,5.724603229369296e-05,LUAD,True
ABCD3,0.2705069957412159,0.0159851723971099,0.0308925988503729,LUAD,True
ABCD4,0.2914938032214271,0.0345030540294935,0.0603282353558369,LUAD,False
ABCE1,0.4757541070832335,2.6462607915225972e-08,2.418037146652403e-07,LUAD,True
ABCF1,0.8867009400433925,8.652422859650863e-19,3.749270577426055e-17,LUAD,True
ABCF3,0.4639858468424401,3.9657257908836e-05,0.0001667619264528,LUAD,True
ABCG1,0.4154758517814413,0.000163646425027,0.0005809055337039,LUAD,True
ABCG2,-0.1692657391918756,0.343176284858895,0.4252518462845981,LUAD,False
ABHD10,0.2608074469441372,0.0422927940021076,0.0716593804590468,LUAD,False
ABHD11,0.5347009176202403,4.2513002779405065e-07,2.989500135132209e-06,LUAD,True
ABHD12,0.0971697565608429,0.4483418707270781,0.5292600161727654,LUAD,False
ABHD13,0.2936027345532937,0.0477919681197161,0.0794241651463687,LUAD,False
ABHD14B,0.2472158000356853,0.0544541420250049,0.0890549605607224,LUAD,False
ABHD15,-0.0079078862273257,0.949132723894847,0.9617912949817792,LUAD,False
ABHD16A,0.4235839160409966,0.0013653323711332,0.0037030885068412,LUAD,True
ABHD17A,0.4144858781421985,0.0008651701565883,0.0024895804272462,LUAD,True
ABHD17B,0.3155224407375321,0.0060393365369122,0.0133508091279329,LUAD,True
ABHD17C,0.9560002993779636,1.5034897091221449e-10,2.18015834552836e-09,LUAD,True
ABHD2,0.2760582107808899,0.0368291171436953,0.0637853858665125,LUAD,False
ABHD3,0.2571728939040418,0.0711237067531226,0.1118485798966269,LUAD,False
ABHD4,0.4774015990884542,0.0010350930885842,0.0029187309689033,LUAD,True
ABHD5,-0.096538232111159,0.3567569789034909,0.4393810555097618,LUAD,False
ABHD6,0.4042399891161066,4.6814904955491706e-18,1.8676795570192343e-16,LUAD,True
ABI1,0.3749479355525428,0.0019232193963807,0.0049556963447274,LUAD,True
ABI2,-0.0173629937197713,0.8165102363716048,0.8545662847504681,LUAD,False
ABI3,0.3068903602776958,7.368297202054719e-05,0.0002889237216768,LUAD,True
ABI3BP,0.1799651587801389,4.106938153258147e-14,1.0192005578096784e-12,LUAD,False
ABL1,0.4769220539854192,0.0009089866685094,0.0026028366323632,LUAD,True
ABL2,0.7126530219052504,6.974812010366088e-08,5.888248830364612e-07,LUAD,True
ABLIM1,0.184648195650472,1.9742869540080813e-05,9.083685267860492e-05,LUAD,False
ABLIM2,-0.1289797229251913,0.2014394946690065,0.2715149835192333,LUAD,False
ABLIM3,0.0679339403380592,0.0050085569308557,0.01137124888129,LUAD,False
ABO,0.2379242855293399,0.1145638884726257,0.1684593338847876,LUAD,False
ABR,0.2425394635733846,0.0103539846964366,0.0212108499053688,LUAD,True
ABRACL,0.1832375245517433,0.0853039982739162,0.1305750314409483,LUAD,False
ABT1,0.3692304467389024,0.0050812997240482,0.0115081375742889,LUAD,True
ABTB1,0.439003750548381,0.0077811970392193,0.0166248097499448,LUAD,True
ABTB2,0.1752127748958863,0.2916086019863561,0.3706673796074995,LUAD,False
AC093323.1,0.0368923011083722,0.8710995269400241,0.8991446033633281,LUAD,False
ACAA1,0.1751482555673779,0.1379380421930218,0.1977444691195646,LUAD,False
ACAA2,0.2329093474099965,0.0111643246710291,0.0226409238712479,LUAD,True
ACACA,0.3423330630783356,0.001444583603147,0.0038866761847466,LUAD,True
ACACB,-0.1258998831220319,0.485609939313203,0.5656695428752874,LUAD,False
ACAD10,0.7555200038607732,1.7058559576758467e-08,1.6341157287131406e-07,LUAD,True
ACAD11,0.0609215245994779,0.6503601235459973,0.7143202958547238,LUAD,False
ACAD8,0.6020867812485367,1.212613980563162e-07,9.726339035710163e-07,LUAD,True
ACAD9,0.4720825472375274,0.001037936847455,0.0029245195450391,LUAD,True
ACADL,0.3404324328525382,1.9525080544799265e-06,1.1625964491865714e-05,LUAD,True
ACADM,0.4151859655853714,0.0020042656367809,0.005135901757637,LUAD,True
ACADS,0.2948813510017445,0.0179697646502426,0.034174284118831,LUAD,True
ACADSB,0.1844081483161808,0.1140886444543028,0.1678050030405172,LUAD,False
ACADVL,0.5857317741225561,2.48804175507334e-06,1.4412452840223788e-05,LUAD,True
ACAN,-0.0069129143631975,0.954870668072126,0.9659292650851808,LUAD,False
ACAP1,0.0624504380398222,0.5057551164713158,0.5845323512207028,LUAD,False
ACAP2,0.4201012633752691,5.095765565832873e-07,3.502312727495914e-06,LUAD,True
ACAP3,0.1958868461154463,0.1801417489837319,0.2474272665287455,LUAD,False
ACAT1,0.4380353648030896,2.3828625096013716e-08,2.2027578182506677e-07,LUAD,True
ACAT2,0.1505783544034601,0.1491363358171788,0.2111242181240383,LUAD,False
ACBD3,0.386014473357022,1.3303095304054556e-15,4.010087940431445e-14,LUAD,True
ACBD4,0.2216294691904448,0.3485618644088615,0.430776648031195,LUAD,False
ACBD5,0.5482614441342327,2.577457127853214e-05,0.0001140931042269,LUAD,True
ACBD7,0.4593946819822555,3.698209852949412e-05,0.0001571208039018,LUAD,True
ACCS,0.4100107006536555,0.0655562907858116,0.1044700378806217,LUAD,False
ACD,0.1106591919675332,0.421730566216576,0.5037968092871503,LUAD,False
ACE,0.172594270089047,2.511684470752208e-07,1.86994066000364e-06,LUAD,False
ACE2,0.8810464227974488,0.0001511101235281,0.0005409050017095,LUAD,True
ACHE,0.5262861558033023,0.0039943369995958,0.0093538484983146,LUAD,True
ACIN1,-0.0237729830458014,0.7790677370965168,0.8233801836520256,LUAD,False
ACKR1,-0.112437482300496,0.0033720526978367,0.0080529990478156,LUAD,False
ACKR3,0.393307379119736,0.0808615585190624,0.1248430436537175,LUAD,False
ACLY,0.339965850718787,0.0019619913094415,0.0050427177005642,LUAD,True
ACO1,0.2245605338527172,0.0111370558388567,0.022589753231018,LUAD,True
ACO2,0.1603747242185311,0.1969251963138277,0.2662065808809763,LUAD,False
ACOT1,-0.111510868167014,0.445180882397558,0.5262004825184988,LUAD,False
ACOT11,0.6755250616731865,1.195705815887173e-08,1.1832261030897781e-07,LUAD,True
ACOT13,0.1779191514344036,0.1180073283751323,0.1727669649815683,LUAD,False
ACOT2,0.0905363168759464,0.4380736211533744,0.5197380405833564,LUAD,False
ACOT4,0.0862929509387867,0.4879377660477104,0.5678991514911501,LUAD,False
ACOT7,0.3683965378495522,9.623005291550165e-06,4.76553561156991e-05,LUAD,True
ACOT8,0.6604602905995884,2.5576487370347978e-06,1.4738699968793251e-05,LUAD,True
ACOT9,0.4270665604303205,5.055668572167508e-05,0.0002074825433631,LUAD,True
ACOX1,-0.0821723494189312,0.486926255796565,0.566964727149291,LUAD,False
ACOX2,0.4652555200240783,0.0005079165326858,0.00156901088752,LUAD,True
ACOX3,0.6962716833227057,6.577316501944351e-08,5.595258585588089e-07,LUAD,True
ACP1,0.4023894628152562,2.957540011347652e-05,0.0001291653202593,LUAD,True
ACP2,0.3285968188715139,0.0020934764665531,0.0053337010664846,LUAD,True
ACP5,-0.1919810010784775,0.0011171010836174,0.0031182693307922,LUAD,False
ACP6,0.4130492967617672,1.0096213343750962e-08,1.0144682483897598e-07,LUAD,True
ACSF2,0.4010371167365711,0.0001938842310571,0.0006745653096541,LUAD,True
ACSF3,0.2816834740751536,0.0447783812970544,0.0750879328455114,LUAD,False
ACSL1,0.1232396629175608,0.236865834189387,0.3113214097941789,LUAD,False
ACSL3,0.7096322575475995,2.2525800811234939e-07,1.696393132376301e-06,LUAD,True
ACSL4,0.0986463140414185,0.2118007886021603,0.2832436585851434,LUAD,False
ACSL5,0.4456131824293702,2.443470717544758e-05,0.0001089784977375,LUAD,True
ACSM3,0.3841841675452678,0.0004230028139762,0.0013364768486009,LUAD,True
ACSS1,0.6676992836314888,2.7960732558966275e-08,2.536127606513597e-07,LUAD,True
ACSS2,0.1314040205525781,0.1314712174383325,0.1897489220717438,LUAD,False
ACSS3,0.3543741778970709,5.798910530571685e-10,7.479920292515318e-09,LUAD,True
ACTA1,0.0101989638715653,0.923801483734154,0.941171580141533,LUAD,False
ACTA2,0.084309191584843,0.3768692571620416,0.4595592689566371,LUAD,False
ACTB,0.2831278527569797,0.0696544535961553,0.1098800986550272,LUAD,False
ACTBL2,0.1716894312477985,0.1571545464331373,0.2208965260495175,LUAD,False
ACTG1,0.109176129409735,0.4285408845607082,0.5100862634257174,LUAD,False
ACTG2,0.4585092358508761,5.373169825846104e-13,1.1687171152570752e-11,LUAD,True
ACTL6A,0.5481376299996359,2.585711483059833e-07,1.91534225120826e-06,LUAD,True
ACTN1,0.4275370805744168,2.2753448430127846e-05,0.0001025615617372,LUAD,True
ACTN2,-0.2236119485738443,6.736457411052649e-10,8.639019891422779e-09,LUAD,True
ACTN3,0.1560093684436533,0.3204873750909602,0.4018045266595866,LUAD,False
ACTN4,0.3336171423475393,0.0042380769747572,0.0098621749278333,LUAD,True
ACTR10,-0.1946714600574277,0.1359849322858302,0.195449708972106,LUAD,False
ACTR1A,0.2952578050062995,0.0220603984995323,0.0408472709990506,LUAD,True
ACTR1B,0.1161969677517918,0.4294847562106605,0.5110237477898592,LUAD,False
ACTR2,-0.1382034502220659,0.3199846338657534,0.4012649269130456,LUAD,False
ACTR3,-0.0878483542699451,0.5483861728086439,0.6250126184081256,LUAD,False
ACTR3B,0.365557710071557,0.0100608798899737,0.0206676556702738,LUAD,True
ACTR5,0.3393100099379988,0.0192788025158841,0.0363398056599325,LUAD,True
ACTR6,0.420466441475028,0.0044425767676691,0.0102669800174487,LUAD,True
ACTR8,0.4008344025137771,0.0024712984957732,0.0061715700615966,LUAD,True
ACTRT1,0.0273804988981957,0.8524160317105332,0.8835592449789708,LUAD,False
ACVR1,0.514871840066841,3.330137680179067e-05,0.0001431275369477,LUAD,True
ACVR1B,0.3697490257898652,0.0754274094463359,0.1176981647191172,LUAD,False
ACVRL1,-0.0518923977813824,0.3019404093608663,0.3820927402509799,LUAD,False
ACY1,0.3547206988970681,0.0209677041704321,0.0390915533382527,LUAD,True
ACY3,1.0558643437117277,2.867306325822189e-10,3.941391458778878e-09,LUAD,True
ACYP1,0.247270628581214,0.0851356758678587,0.1303533543688277,LUAD,False
ACYP2,0.3566816998498029,0.0086640362597931,0.0182242276874794,LUAD,True
ADA,0.1853468211131727,0.0646466773140048,0.1032280972281928,LUAD,False
ADAL,0.5577591687444765,9.080523764667669e-06,4.531275309107443e-05,LUAD,True
ADAM12,-0.0777214776070611,0.7953634337486167,0.837278778350089,LUAD,False
ADAM15,0.584733655816246,5.712672162248493e-07,3.87825411847139e-06,LUAD,True
ADAM17,0.021778673221824,0.8800182572363817,0.9063264810624068,LUAD,False
ADAM22,0.1765692818324397,0.478218493423207,0.5584081839519616,LUAD,False
ADAM28,0.8364742750223494,5.470662994061868e-10,7.081221072710421e-09,LUAD,True
ADAM8,0.0681948271547155,0.5397498212454293,0.6169530947431809,LUAD,False
ADAM9,0.5573046462622371,5.725778963729865e-07,3.884774681630299e-06,LUAD,True
ADAMDEC1,0.4123057401678189,0.0037551373079692,0.0088400395853551,LUAD,True
ADAMTS1,0.151607078737074,0.0393865826612749,0.0674668563096855,LUAD,False
ADAMTS12,0.6155431531368526,6.141264062158634e-11,9.514670704123702e-10,LUAD,True
ADAMTS15,0.3144785779005048,0.1530924212876331,0.2158706278560715,LUAD,False
ADAMTS16,0.2322422967200688,0.0339512332378682,0.0594924869849375,LUAD,False
ADAMTS2,0.4068244538549788,0.0002061563434966,0.0007092096586637,LUAD,True
ADAMTS4,0.1479341737648043,0.2306448916220242,0.3044798027803302,LUAD,False
ADAMTS5,0.3316858080968842,0.0235585269240274,0.0433103644627505,LUAD,True
ADAMTS7,0.2789622333019819,0.0407940528440014,0.0695769416049366,LUAD,False
ADAMTS8,0.2489892114759909,0.0002205560654406,0.0007495797898079,LUAD,True
ADAMTSL1,-0.1459152094232483,0.1155013380146675,0.169635422030545,LUAD,False
ADAMTSL2,0.6395803016074131,1.4776090107943361e-08,1.4340434607822893e-07,LUAD,True
ADAMTSL3,-0.0697255987759479,0.0429929326414526,0.0726238163227704,LUAD,False
ADAMTSL4,0.2931722294616825,0.0036425588540811,0.0086045369182968,LUAD,True
ADAMTSL5,-0.2307360918336791,0.1380868367358917,0.1978902669182495,LUAD,False
ADAP1,0.4230935742164523,8.25181931478956e-05,0.0003190569245693,LUAD,True
ADAP2,0.1908411500708712,0.1270891382823093,0.1843598549713165,LUAD,False
ADAR,0.5073559350587722,8.507603211971611e-12,1.5624973912318062e-10,LUAD,True
ADARB1,-0.1347674098808197,0.0007289420477497,0.0021397602899411,LUAD,False
ADAT1,0.6732959889825129,3.508398063420888e-06,1.9606377691449827e-05,LUAD,True
ADAT2,0.1221809687276978,0.3505287425200376,0.4328155989286262,LUAD,False
ADAT3,0.1824733748358241,0.2377742290008827,0.3123673048681658,LUAD,False
ADCK1,0.4725776121025997,0.0009406613794791,0.0026838365953092,LUAD,True
ADCK2,-0.0592152629584571,0.7801698987286806,0.8240912564418725,LUAD,False
ADCK5,0.5350808724579114,0.0002139676045784,0.0007295775384749,LUAD,True
ADCY3,0.0966033601435966,0.5201269543484639,0.5983995337676322,LUAD,False
ADCY6,0.1861235319229446,0.2266850837605566,0.3001811667847505,LUAD,False
ADCY7,0.3239610926276916,0.0042609304236279,0.0099070427980097,LUAD,True
ADCY9,0.5604081265422758,8.385873343623125e-07,5.491410448690161e-06,LUAD,True
ADD1,-0.0531816965399634,0.3758700329854741,0.4585424255919789,LUAD,False
ADD2,-0.0062463990876084,0.9664141894801443,0.9751166639897436,LUAD,False
ADD3,0.3275109353991272,8.63731634557931e-05,0.0003317650630938,LUAD,True
ADH1A,-0.0085634295062473,0.8184121409978653,0.8556687917143563,LUAD,False
ADH1B,0.2706169789394744,9.14886949486166e-20,4.4708550355286514e-18,LUAD,True
ADH1C,0.474417455368442,6.538362492021956e-05,0.0002605246232902,LUAD,True
ADH4,-0.0293875119526561,0.863868171989638,0.8929267267872767,LUAD,False
ADH5,0.1135916939077989,0.1754961902576592,0.2421066084477321,LUAD,False
ADH6,0.41109391124871,0.2727899795253831,0.3503599910704034,LUAD,False
ADH7,-0.1581724350543032,0.0349205188442872,0.0609748647158316,LUAD,False
ADHFE1,0.3981551176950436,0.0005897841765124,0.0017831768520176,LUAD,True
ADI1,0.3365285011457929,0.0147980844480857,0.0289115975805375,LUAD,True
ADIPOQ,-0.1205846379403346,0.3967653743889315,0.4793420058915724,LUAD,False
ADIPOR1,0.3286637152862112,0.01602876581011,0.0309498867069713,LUAD,True
ADIRF,0.1179085206547229,1.7679735724514554e-10,2.520839439486375e-09,LUAD,False
ADK,0.2036103086687368,7.360215697558041e-06,3.769477042151955e-05,LUAD,True
ADM,0.5294606080418438,0.142411995216909,0.2031866576130124,LUAD,False
ADNP,0.4678740474213697,3.201670047117016e-10,4.340392827450326e-09,LUAD,True
ADNP2,0.3746263951542941,0.0093194513253062,0.0193633027817236,LUAD,True
ADO,0.2565753581819582,0.0277937920062566,0.049994573492039,LUAD,True
ADPGK,0.0374275091195471,0.7044468534639226,0.761863015060475,LUAD,False
ADPRH,0.2221132190376604,9.500133269230514e-09,9.597903311072322e-08,LUAD,True
ADPRM,0.2246665545766957,0.2543980945821895,0.3302174190498746,LUAD,False
ADRA2A,0.6477832512315271,0.006653232979358,0.0145198334526891,LUAD,True
ADRB2,-0.2707671255947118,0.0891847404705579,0.1357473004994374,LUAD,False
ADRM1,0.2576408635744046,0.0012147231073619,0.0033486390233514,LUAD,True
ADSL,1.0168086737058648,1.6128584200785922e-11,2.8175493628239087e-10,LUAD,True
AEBP1,0.2512192493151388,0.0574338268494204,0.0932133783819489,LUAD,False
AEBP2,0.4277532662240308,0.1492110720465452,0.2112030652306145,LUAD,False
AFAP1,0.3016771388782524,0.0049996701346367,0.0113601613597098,LUAD,True
AFAP1L1,0.1353415985404786,5.1097145262392015e-05,0.0002094680829252,LUAD,False
AFAP1L2,0.1662553939178318,0.0609901754214504,0.0981950676270173,LUAD,False
AFF1,0.1136039252909407,0.4029713179390529,0.4852202675839294,LUAD,False
AFF4,0.2615123746589445,0.0542790126450197,0.0888340347110067,LUAD,False
AFG3L2,0.5355876041506514,7.287324630815176e-05,0.0002861532464765,LUAD,True
AFM,0.0596873560279026,0.6344475850942837,0.7009189384972502,LUAD,False
AFMID,0.1026955973991821,0.4793868689462708,0.5594780154887935,LUAD,False
AFP,0.614681027677245,0.0067377975827394,0.0146783952445656,LUAD,True
AFTPH,0.5971006444148739,3.0665966048398636e-10,4.179085520575997e-09,LUAD,True
AGA,0.3709827289083833,0.0002897547549058,0.0009543496128774,LUAD,True
AGAP1,0.2660709403155423,0.0505866020947251,0.0835076397813,LUAD,False
AGAP2,0.2608552980558772,0.0230166219745745,0.0423702933229264,LUAD,True
AGAP3,0.355704964933564,0.0007397880245782,0.0021675828200335,LUAD,True
AGER,-0.1693573036485098,3.906133632573194e-19,1.7831580405816646e-17,LUAD,False
AGFG1,0.6151762771557271,2.2649067513015826e-08,2.1007199491796365e-07,LUAD,True
AGFG2,0.3535057507442668,0.0001213463250214,0.0004460221283839,LUAD,True
AGK,0.5989533907081581,6.645237667031529e-13,1.4285973147360607e-11,LUAD,True
AGL,0.0950762811874308,0.4315254752341574,0.5131216740028415,LUAD,False
AGMAT,0.0547768894791959,0.7592990263795976,0.8080380826882583,LUAD,False
AGO1,0.391521820083585,0.0115271090535873,0.0232449046957724,LUAD,True
AGO2,0.2604574672254057,0.0382929138010973,0.0658987422891052,LUAD,False
AGO3,0.4640797415603056,4.187361397414486e-05,0.0001749544255424,LUAD,True
AGO4,0.2200927911521917,0.0731502263417136,0.114563809234594,LUAD,False
AGPAT1,0.0533831780225906,0.6961249534529377,0.7552189837313876,LUAD,False
AGPAT2,0.1241134448183226,0.2691437147247278,0.3463586110720889,LUAD,False
AGPAT3,0.2619607279495178,0.0422290852376356,0.071573299089548,LUAD,False
AGPAT4,0.4476652853576445,3.91723279760076e-06,2.164037023096874e-05,LUAD,True
AGPAT5,0.7055886435188932,5.491922073385712e-09,5.8466306679527563e-08,LUAD,True
AGPS,0.1538426567675364,0.1913673026824696,0.2598650371718246,LUAD,False
AGR2,0.7582467311067974,2.6124551521905686e-31,4.5281195317578093e-29,LUAD,True
AGR3,0.2085468409736788,0.0253763918608227,0.0461400286694159,LUAD,True
AGRN,-0.1004052538390753,0.2794477988204004,0.357462457600865,LUAD,False
AGT,0.141046428908873,0.2842750372386375,0.3625513279420817,LUAD,False
AGTPBP1,0.1008732113712531,0.0018890505350575,0.0048778485999518,LUAD,False
AGTRAP,0.3922534085057049,0.0025033187793262,0.006237492187571,LUAD,True
AHCTF1,0.2945273206744837,0.0156855728499019,0.0304089583404339,LUAD,True
AHCY,0.7315064696767368,5.580948983550085e-11,8.731941759452904e-10,LUAD,True
AHCYL1,0.7472636143881596,1.5731015756734732e-12,3.2255851717090275e-11,LUAD,True
AHCYL2,0.5536382748735792,1.5072387614497576e-11,2.645537908348443e-10,LUAD,True
AHDC1,0.507296820345823,3.450077232059807e-05,0.0001475393474758,LUAD,True
AHNAK,0.1322728148043496,3.488840695735458e-07,2.5163660492713548e-06,LUAD,False
AHNAK2,0.3326156335240881,0.0005673450444425,0.0017225970375903,LUAD,True
AHR,0.0198409298198962,0.9142660390561343,0.933881507481556,LUAD,False
AHSA1,0.5127961997640816,8.508056640127418e-15,2.301948105095939e-13,LUAD,True
AHSG,-0.0178065557756249,0.8904343737237215,0.915184703763295,LUAD,False
AHSP,-0.3215774217094649,0.006784893231331,0.0147693918004622,LUAD,True
AIDA,0.5251020598041485,0.0001338548802404,0.0004863009121276,LUAD,True
AIF1,0.0552387518911164,0.5318697261068515,0.6100114631620454,LUAD,False
AIF1L,0.0984633046230776,0.0150245965219122,0.0292759264390607,LUAD,False
AIFM1,0.3132132892990587,6.233423188763808e-05,0.0002495393844567,LUAD,True
