Gene,Delta_Correlation,P_Value,FDR,Cancer
MRPL39,0.13821325236602539,0.28469730632357837,0.31918972406474305,LUAD
MRPL4,-0.03235208748704338,0.24776255411175507,0.28040800060170323,LUAD
MRPL40,-0.05964550625043681,0.997324266147647,0.9977210137423353,LUAD
MRPL41,0.1719208338348049,1.2294760376250301e-08,2.3543307562288555e-08,LUAD
MRPL42,0.24089132378824835,0.6249480786815673,0.6593615191376008,LUAD
MRPL43,0.4089237243438447,4.110886257369051e-08,7.697580949902322e-08,LUAD
MRPL44,0.35607037788951307,0.0006741298889984559,0.0010014876020433417,LUAD
MRPL45,0.2459743234901543,0.011920297587892452,0.015887566904683084,LUAD
MRPL46,0.5415174286131197,5.698961761568475e-07,1.009791375015277e-06,LUAD
MRPL47,0.06911556780337645,6.959083882213033e-05,0.0001098233837012565,LUAD
MRPL48,0.2309635737416022,0.4836462236335556,0.5213241924056939,LUAD
MRPL49,0.21383544940909882,6.76590218131108e-47,2.557617814423456e-46,LUAD
MRPL50,0.2668136084067937,8.742024503017776e-05,0.0001372070907721264,LUAD
MRPL51,0.44655321476405013,1.3803088045175072e-201,1.0119917102508458e-200,LUAD
MRPL52,0.48706059186727235,6.513208888542687e-119,3.6848351074156852e-118,LUAD
MRPL53,-0.08515669393074621,0.5865295679986289,0.6218932143457582,LUAD
MRPL54,0.15271795297715157,0.0013491177261050814,0.0019602448659383235,LUAD
MRPL55,0.15474370099284662,0.0023350240058513795,0.0033259708970346967,LUAD
MRPL57,0.24975569705093198,0.012364480630874159,0.01644510256061922,LUAD
MRPL58,0.19245074139264245,1.4585593496304906e-57,5.983543433088541e-57,LUAD
MRPL9,0.435685945300901,1.3012463260827573e-29,4.0286970741971237e-29,LUAD
MRPS10,0.5170926159290082,4.8144761583683205e-43,1.742670589313672e-42,LUAD
MRPS11,0.19981841775025247,0.02013622649149755,0.026142269266646086,LUAD
MRPS12,0.4260732674236133,1.2957699439012117e-07,2.374162088470362e-07,LUAD
MRPS14,0.1424135588976744,0.5776156012849119,0.6132174494274331,LUAD
MRPS15,0.21278092484265948,0.00023813451327606727,0.00036465140341664803,LUAD
MRPS16,0.45956053749824555,8.40772497238474e-19,2.151445064798222e-18,LUAD
MRPS17,0.45698424266472004,1.7856349153521915e-37,6.07224530545223e-37,LUAD
MRPS18A,0.4770315897882873,0.0,0.0,LUAD
MRPS18B,0.44588907133162414,6.638500265701035e-28,1.998703207802655e-27,LUAD
MRPS18C,0.09110544063755464,0.08463985593978475,0.10255267536717595,LUAD
MRPS2,0.40544883688892136,1.6325720882745633e-16,3.9632802179534426e-16,LUAD
MRPS21,0.11214162364425354,0.15100528526759951,0.17674681923513888,LUAD
MRPS22,0.2342240763523363,2.15991574054848e-11,4.572094367461523e-11,LUAD
MRPS23,0.5153820902742619,7.458817020071125e-152,4.803344456139273e-151,LUAD
MRPS24,0.424427772931431,1.403528605725563e-85,6.856772338510655e-85,LUAD
MRPS25,0.3785702862259615,8.989629808821727e-42,3.1998119691060776e-41,LUAD
MRPS26,0.5086034286557581,0.001261865780407675,0.0018371845252743962,LUAD
MRPS27,0.4132167786314874,2.9699815159066217e-49,1.1459548933066632e-48,LUAD
MRPS28,0.6227145529712713,4.697839744543241e-45,1.7424620202935272e-44,LUAD
MRPS30,0.30689218680274555,1.99115496017348e-06,3.430802970946392e-06,LUAD
